date,product,demand,price,day_of_week,month,is_weekend,promotion
2010-08-28,Kitchen & Dining,0,4.31,5,8,1,0
2010-08-29,Kitchen & Dining,1481,3.4,6,8,1,0
2010-08-30,Kitchen & Dining,0,3.4,0,8,0,0
2010-08-31,Kitchen & Dining,2802,3.9,1,8,0,0
2010-09-01,Kitchen & Dining,3429,3.87,2,9,0,0
2010-09-02,Kitchen & Dining,4561,3.45,3,9,0,0
2010-09-03,Kitchen & Dining,1942,4.51,4,9,0,0
2010-09-04,Kitchen & Dining,0,4.51,5,9,1,0
2010-09-05,Kitchen & Dining,1981,3.26,6,9,1,0
2010-09-06,Kitchen & Dining,3428,4.79,0,9,0,0
2010-09-07,Kitchen & Dining,2716,3.61,1,9,0,0
2010-09-08,Kitchen & Dining,1777,3.65,2,9,0,0
2010-09-09,Kitchen & Dining,3108,3.35,3,9,0,0
2010-09-10,Kitchen & Dining,2270,3.73,4,9,0,0
2010-09-11,Kitchen & Dining,0,3.73,5,9,1,0
2010-09-12,Kitchen & Dining,1304,4.01,6,9,1,0
2010-09-13,Kitchen & Dining,5009,4.51,0,9,0,0
2010-09-14,Kitchen & Dining,2936,3.15,1,9,0,0
2010-09-15,Kitchen & Dining,5624,3.62,2,9,0,0
2010-09-16,Kitchen & Dining,2641,3.56,3,9,0,0
2010-09-17,Kitchen & Dining,1453,3.28,4,9,0,0
2010-09-18,Kitchen & Dining,0,3.28,5,9,1,0
2010-09-19,Kitchen & Dining,2430,3.24,6,9,1,0
2010-09-20,Kitchen & Dining,4711,4.21,0,9,0,0
2010-09-21,Kitchen & Dining,6930,3.35,1,9,0,0
2010-09-22,Kitchen & Dining,2691,3.73,2,9,0,0
2010-09-23,Kitchen & Dining,2841,3.55,3,9,0,0
2010-09-24,Kitchen & Dining,4587,3.42,4,9,0,0
2010-09-25,Kitchen & Dining,0,3.42,5,9,1,0
2010-09-26,Kitchen & Dining,2680,3.97,6,9,1,0
2010-09-27,Kitchen & Dining,57274,3.67,0,9,0,1
2010-09-28,Kitchen & Dining,3835,4.36,1,9,0,0
2010-09-29,Kitchen & Dining,4577,4.28,2,9,0,0
2010-09-30,Kitchen & Dining,4373,3.73,3,9,0,0
2010-10-01,Kitchen & Dining,3679,3.71,4,10,0,0
2010-10-02,Kitchen & Dining,0,3.71,5,10,1,0
2010-10-03,Kitchen & Dining,4187,4.59,6,10,1,0
2010-10-04,Kitchen & Dining,3377,4.01,0,10,0,0
2010-10-05,Kitchen & Dining,5211,3.01,1,10,0,0
2010-10-06,Kitchen & Dining,7179,3.54,2,10,0,0
2010-10-07,Kitchen & Dining,4918,3.6,3,10,0,0
2010-10-08,Kitchen & Dining,5582,3.67,4,10,0,0
2010-10-09,Kitchen & Dining,0,3.67,5,10,1,0
2010-10-10,Kitchen & Dining,1984,3.78,6,10,1,0
2010-10-11,Kitchen & Dining,3630,3.63,0,10,0,0
2010-10-12,Kitchen & Dining,5020,3.8,1,10,0,0
2010-10-13,Kitchen & Dining,6231,3.46,2,10,0,0
2010-10-14,Kitchen & Dining,4941,3.94,3,10,0,0
2010-10-15,Kitchen & Dining,4743,4.2,4,10,0,0
2010-10-16,Kitchen & Dining,0,4.2,5,10,1,0
2010-10-17,Kitchen & Dining,3186,3.7,6,10,1,0
2010-10-18,Kitchen & Dining,3430,4.45,0,10,0,0
2010-10-19,Kitchen & Dining,4733,4.36,1,10,0,0
2010-10-20,Kitchen & Dining,4721,4.41,2,10,0,0
2010-10-21,Kitchen & Dining,3788,4.13,3,10,0,0
2010-10-22,Kitchen & Dining,2173,5.04,4,10,0,0
2010-10-23,Kitchen & Dining,0,5.04,5,10,1,0
2010-10-24,Kitchen & Dining,2687,3.4,6,10,1,0
2010-10-25,Kitchen & Dining,2332,3.71,0,10,0,0
2010-10-26,Kitchen & Dining,5151,3.62,1,10,0,0
2010-10-27,Kitchen & Dining,2923,3.92,2,10,0,0
2010-10-28,Kitchen & Dining,1769,4.68,3,10,0,0
2010-10-29,Kitchen & Dining,4617,4.05,4,10,0,0
2010-10-30,Kitchen & Dining,0,4.05,5,10,1,0
2010-10-31,Kitchen & Dining,1999,3.5,6,10,1,0
2010-11-01,Kitchen & Dining,2134,5.03,0,11,0,0
2010-11-02,Kitchen & Dining,6977,4.13,1,11,0,0
2010-11-03,Kitchen & Dining,5465,3.89,2,11,0,0
2010-11-04,Kitchen & Dining,5211,4.27,3,11,0,0
2010-11-05,Kitchen & Dining,4966,4.24,4,11,0,0
2010-11-06,Kitchen & Dining,0,4.24,5,11,1,0
2010-11-07,Kitchen & Dining,2552,3.14,6,11,1,0
2010-11-08,Kitchen & Dining,4557,4.37,0,11,0,0
2010-11-09,Kitchen & Dining,4721,3.73,1,11,0,0
2010-11-10,Kitchen & Dining,4712,3.89,2,11,0,0
2010-11-11,Kitchen & Dining,4096,3.69,3,11,0,0
2010-11-12,Kitchen & Dining,4056,4.39,4,11,0,0
2010-11-13,Kitchen & Dining,0,4.39,5,11,1,0
2010-11-14,Kitchen & Dining,2697,3.36,6,11,1,0
2010-11-15,Kitchen & Dining,4934,4.21,0,11,0,0
2010-11-16,Kitchen & Dining,10969,3.76,1,11,0,0
2010-11-17,Kitchen & Dining,4414,4.32,2,11,0,0
2010-11-18,Kitchen & Dining,3956,4.0,3,11,0,0
2010-11-19,Kitchen & Dining,5908,4.03,4,11,0,0
2010-11-20,Kitchen & Dining,0,4.03,5,11,1,0
2010-11-21,Kitchen & Dining,2637,3.27,6,11,1,0
2010-11-22,Kitchen & Dining,2988,4.11,0,11,0,0
2010-11-23,Kitchen & Dining,4636,4.28,1,11,0,0
2010-11-24,Kitchen & Dining,4607,4.27,2,11,0,0
2010-11-25,Kitchen & Dining,9236,3.66,3,11,0,0
2010-11-26,Kitchen & Dining,3117,4.05,4,11,0,0
2010-11-27,Kitchen & Dining,0,4.05,5,11,1,0
2010-11-28,Kitchen & Dining,2581,3.26,6,11,1,0
2010-11-29,Kitchen & Dining,9217,4.26,0,11,0,0
2010-11-30,Kitchen & Dining,6065,3.7,1,11,0,0
2010-12-01,Kitchen & Dining,9390,4.21,2,12,0,0
2010-12-02,Kitchen & Dining,10628,3.92,3,12,0,0
2010-12-03,Kitchen & Dining,7592,5.06,4,12,0,0
2010-12-04,Kitchen & Dining,0,5.06,5,12,1,0
2010-12-05,Kitchen & Dining,6006,3.38,6,12,1,0
2010-12-06,Kitchen & Dining,8472,4.44,0,12,0,0
2010-12-07,Kitchen & Dining,7348,5.2,1,12,0,0
2010-12-08,Kitchen & Dining,9986,3.67,2,12,0,0
2010-12-09,Kitchen & Dining,8304,4.47,3,12,0,0
2010-12-10,Kitchen & Dining,4888,4.56,4,12,0,0
2010-12-11,Kitchen & Dining,0,4.56,5,12,1,0
2010-12-12,Kitchen & Dining,1273,3.3,6,12,1,0
2010-12-13,Kitchen & Dining,4136,4.71,0,12,0,0
2010-12-14,Kitchen & Dining,5063,3.74,1,12,0,0
2010-12-15,Kitchen & Dining,3727,5.48,2,12,0,0
2010-12-16,Kitchen & Dining,5928,4.0,3,12,0,0
2010-12-17,Kitchen & Dining,4737,5.65,4,12,0,0
2010-12-18,Kitchen & Dining,0,5.65,5,12,1,0
2010-12-19,Kitchen & Dining,1474,3.34,6,12,1,0
2010-12-20,Kitchen & Dining,6543,4.75,0,12,0,0
2010-12-21,Kitchen & Dining,4210,5.98,1,12,0,0
2010-12-22,Kitchen & Dining,613,2.67,2,12,0,0
2010-12-23,Kitchen & Dining,1243,3.85,3,12,0,0
2010-12-24,Kitchen & Dining,0,3.85,4,12,0,0
2010-12-25,Kitchen & Dining,0,3.85,5,12,1,0
2010-12-26,Kitchen & Dining,0,3.85,6,12,1,0
2010-12-27,Kitchen & Dining,0,3.85,0,12,0,0
2010-12-28,Kitchen & Dining,0,3.85,1,12,0,0
2010-12-29,Kitchen & Dining,0,3.85,2,12,0,0
2010-12-30,Kitchen & Dining,0,3.85,3,12,0,0
2010-12-31,Kitchen & Dining,0,3.85,4,12,0,0
2011-01-01,Kitchen & Dining,0,3.85,5,1,1,0
2011-01-02,Kitchen & Dining,0,3.85,6,1,1,0
2011-01-03,Kitchen & Dining,0,3.85,0,1,0,0
2011-01-04,Kitchen & Dining,1426,3.7,1,1,0,0
2011-01-05,Kitchen & Dining,3813,3.02,2,1,0,0
2011-01-06,Kitchen & Dining,6287,3.4,3,1,0,0
2011-01-07,Kitchen & Dining,2958,2.97,4,1,0,0
2011-01-08,Kitchen & Dining,0,2.97,5,1,1,0
2011-01-09,Kitchen & Dining,1625,3.73,6,1,1,0
2011-01-10,Kitchen & Dining,2748,4.32,0,1,0,0
2011-01-11,Kitchen & Dining,7628,3.48,1,1,0,0
2011-01-12,Kitchen & Dining,2720,4.33,2,1,0,0
2011-01-13,Kitchen & Dining,2912,3.75,3,1,0,0
2011-01-14,Kitchen & Dining,7937,3.61,4,1,0,0
2011-01-15,Kitchen & Dining,0,3.61,5,1,1,0
2011-01-16,Kitchen & Dining,980,2.61,6,1,1,0
2011-01-17,Kitchen & Dining,3101,3.73,0,1,0,0
2011-01-18,Kitchen & Dining,2113,4.29,1,1,0,0
2011-01-19,Kitchen & Dining,5542,3.14,2,1,0,0
2011-01-20,Kitchen & Dining,2061,3.27,3,1,0,0
2011-01-21,Kitchen & Dining,4540,3.84,4,1,0,0
2011-01-22,Kitchen & Dining,0,3.84,5,1,1,0
2011-01-23,Kitchen & Dining,995,3.44,6,1,1,0
2011-01-24,Kitchen & Dining,2733,4.24,0,1,0,0
2011-01-25,Kitchen & Dining,3098,4.47,1,1,0,0
2011-01-26,Kitchen & Dining,2109,4.06,2,1,0,0
2011-01-27,Kitchen & Dining,2518,3.71,3,1,0,0
2011-01-28,Kitchen & Dining,2016,3.79,4,1,0,0
2011-01-29,Kitchen & Dining,0,3.79,5,1,1,0
2011-01-30,Kitchen & Dining,518,3.7,6,1,1,0
2011-01-31,Kitchen & Dining,3500,3.67,0,1,0,0
2011-02-01,Kitchen & Dining,3703,3.16,1,2,0,0
2011-02-02,Kitchen & Dining,1910,3.66,2,2,0,0
2011-02-03,Kitchen & Dining,4142,3.5,3,2,0,0
2011-02-04,Kitchen & Dining,1671,5.54,4,2,0,0
2011-02-05,Kitchen & Dining,0,5.54,5,2,1,0
2011-02-06,Kitchen & Dining,391,2.83,6,2,1,0
2011-02-07,Kitchen & Dining,1817,4.41,0,2,0,0
2011-02-08,Kitchen & Dining,2432,3.97,1,2,0,0
2011-02-09,Kitchen & Dining,1592,4.57,2,2,0,0
2011-02-10,Kitchen & Dining,1232,4.16,3,2,0,0
2011-02-11,Kitchen & Dining,1424,4.01,4,2,0,0
2011-02-12,Kitchen & Dining,0,4.01,5,2,1,0
2011-02-13,Kitchen & Dining,511,2.98,6,2,1,0
2011-02-14,Kitchen & Dining,2721,3.34,0,2,0,0
2011-02-15,Kitchen & Dining,6300,3.16,1,2,0,0
2011-02-16,Kitchen & Dining,1990,2.98,2,2,0,0
2011-02-17,Kitchen & Dining,2799,4.07,3,2,0,0
2011-02-18,Kitchen & Dining,2202,3.72,4,2,0,0
2011-02-19,Kitchen & Dining,0,3.72,5,2,1,0
2011-02-20,Kitchen & Dining,952,3.74,6,2,1,0
2011-02-21,Kitchen & Dining,5975,3.56,0,2,0,0
2011-02-22,Kitchen & Dining,3720,3.49,1,2,0,0
2011-02-23,Kitchen & Dining,1610,4.73,2,2,0,0
2011-02-24,Kitchen & Dining,2518,3.65,3,2,0,0
2011-02-25,Kitchen & Dining,2380,3.53,4,2,0,0
2011-02-26,Kitchen & Dining,0,3.53,5,2,1,0
2011-02-27,Kitchen & Dining,900,2.78,6,2,1,0
2011-02-28,Kitchen & Dining,2040,4.82,0,2,0,0
2011-03-01,Kitchen & Dining,2548,3.87,1,3,0,0
2011-03-02,Kitchen & Dining,1961,3.64,2,3,0,0
2011-03-03,Kitchen & Dining,5433,4.89,3,3,0,0
2011-03-04,Kitchen & Dining,2300,2.76,4,3,0,0
2011-03-05,Kitchen & Dining,0,2.76,5,3,1,0
2011-03-06,Kitchen & Dining,1290,3.46,6,3,1,0
2011-03-07,Kitchen & Dining,2165,5.61,0,3,0,0
2011-03-08,Kitchen & Dining,3167,3.14,1,3,0,0
2011-03-09,Kitchen & Dining,2145,3.69,2,3,0,0
2011-03-10,Kitchen & Dining,3437,3.04,3,3,0,0
2011-03-11,Kitchen & Dining,2055,3.42,4,3,0,0
2011-03-12,Kitchen & Dining,0,3.42,5,3,1,0
2011-03-13,Kitchen & Dining,411,2.72,6,3,1,0
2011-03-14,Kitchen & Dining,4789,4.14,0,3,0,0
2011-03-15,Kitchen & Dining,1851,3.94,1,3,0,0
2011-03-16,Kitchen & Dining,3759,3.8,2,3,0,0
2011-03-17,Kitchen & Dining,2685,3.55,3,3,0,0
2011-03-18,Kitchen & Dining,3387,4.16,4,3,0,0
2011-03-19,Kitchen & Dining,0,4.16,5,3,1,0
2011-03-20,Kitchen & Dining,2879,3.21,6,3,1,0
2011-03-21,Kitchen & Dining,1699,2.77,0,3,0,0
2011-03-22,Kitchen & Dining,3368,3.8,1,3,0,0
2011-03-23,Kitchen & Dining,2873,3.06,2,3,0,0
2011-03-24,Kitchen & Dining,5025,2.76,3,3,0,0
2011-03-25,Kitchen & Dining,2425,4.9,4,3,0,0
2011-03-26,Kitchen & Dining,0,4.9,5,3,1,0
2011-03-27,Kitchen & Dining,491,3.76,6,3,1,0
2011-03-28,Kitchen & Dining,3461,3.23,0,3,0,0
2011-03-29,Kitchen & Dining,9640,4.04,1,3,0,0
2011-03-30,Kitchen & Dining,4114,2.87,2,3,0,0
2011-03-31,Kitchen & Dining,4835,4.01,3,3,0,0
2011-04-01,Kitchen & Dining,2466,3.19,4,4,0,0
2011-04-02,Kitchen & Dining,0,3.19,5,4,1,0
2011-04-03,Kitchen & Dining,645,2.23,6,4,1,0
2011-04-04,Kitchen & Dining,3183,3.6,0,4,0,0
2011-04-05,Kitchen & Dining,2365,3.45,1,4,0,0
2011-04-06,Kitchen & Dining,2539,3.12,2,4,0,0
2011-04-07,Kitchen & Dining,1655,2.97,3,4,0,0
2011-04-08,Kitchen & Dining,2034,3.22,4,4,0,0
2011-04-09,Kitchen & Dining,0,3.22,5,4,1,0
2011-04-10,Kitchen & Dining,1231,3.96,6,4,1,0
2011-04-11,Kitchen & Dining,3435,2.52,0,4,0,0
2011-04-12,Kitchen & Dining,3214,2.8,1,4,0,0
2011-04-13,Kitchen & Dining,3675,2.95,2,4,0,0
2011-04-14,Kitchen & Dining,3215,2.95,3,4,0,0
2011-04-15,Kitchen & Dining,1697,4.86,4,4,0,0
2011-04-16,Kitchen & Dining,0,4.86,5,4,1,0
2011-04-17,Kitchen & Dining,1062,3.41,6,4,1,0
2011-04-18,Kitchen & Dining,8387,3.57,0,4,0,0
2011-04-19,Kitchen & Dining,3611,3.16,1,4,0,0
2011-04-20,Kitchen & Dining,7551,2.98,2,4,0,0
2011-04-21,Kitchen & Dining,4339,3.51,3,4,0,0
2011-04-22,Kitchen & Dining,0,3.51,4,4,0,0
2011-04-23,Kitchen & Dining,0,3.51,5,4,1,0
2011-04-24,Kitchen & Dining,0,3.51,6,4,1,0
2011-04-25,Kitchen & Dining,0,3.51,0,4,0,0
2011-04-26,Kitchen & Dining,2543,4.07,1,4,0,0
2011-04-27,Kitchen & Dining,1978,2.93,2,4,0,0
2011-04-28,Kitchen & Dining,1974,5.4,3,4,0,0
2011-04-29,Kitchen & Dining,0,5.4,4,4,0,0
2011-04-30,Kitchen & Dining,0,5.4,5,4,1,0
2011-05-01,Kitchen & Dining,926,2.8,6,5,1,0
2011-05-02,Kitchen & Dining,0,2.8,0,5,0,0
2011-05-03,Kitchen & Dining,2411,3.24,1,5,0,0
2011-05-04,Kitchen & Dining,3434,3.2,2,5,0,0
2011-05-05,Kitchen & Dining,2822,3.72,3,5,0,0
2011-05-06,Kitchen & Dining,4659,3.26,4,5,0,0
2011-05-07,Kitchen & Dining,0,3.26,5,5,1,0
2011-05-08,Kitchen & Dining,1672,2.69,6,5,1,0
2011-05-09,Kitchen & Dining,2301,3.5,0,5,0,0
2011-05-10,Kitchen & Dining,3685,4.27,1,5,0,0
2011-05-11,Kitchen & Dining,3259,3.16,2,5,0,0
2011-05-12,Kitchen & Dining,9737,2.79,3,5,0,0
2011-05-13,Kitchen & Dining,4176,3.07,4,5,0,0
2011-05-14,Kitchen & Dining,0,3.07,5,5,1,0
2011-05-15,Kitchen & Dining,729,2.34,6,5,1,0
2011-05-16,Kitchen & Dining,3102,3.55,0,5,0,0
2011-05-17,Kitchen & Dining,4767,3.61,1,5,0,0
2011-05-18,Kitchen & Dining,4545,3.55,2,5,0,0
2011-05-19,Kitchen & Dining,3123,3.67,3,5,0,0
2011-05-20,Kitchen & Dining,3662,3.1,4,5,0,0
2011-05-21,Kitchen & Dining,0,3.1,5,5,1,0
2011-05-22,Kitchen & Dining,1815,2.94,6,5,1,0
2011-05-23,Kitchen & Dining,6193,3.49,0,5,0,0
2011-05-24,Kitchen & Dining,5469,3.52,1,5,0,0
2011-05-25,Kitchen & Dining,2605,3.54,2,5,0,0
2011-05-26,Kitchen & Dining,3553,5.72,3,5,0,0
2011-05-27,Kitchen & Dining,2393,4.28,4,5,0,0
2011-05-28,Kitchen & Dining,0,4.28,5,5,1,0
2011-05-29,Kitchen & Dining,1034,2.76,6,5,1,0
2011-05-30,Kitchen & Dining,0,2.76,0,5,0,0
2011-05-31,Kitchen & Dining,1394,4.32,1,5,0,0
2011-06-01,Kitchen & Dining,2597,3.49,2,6,0,0
2011-06-02,Kitchen & Dining,3355,4.04,3,6,0,0
2011-06-03,Kitchen & Dining,1443,3.65,4,6,0,0
2011-06-04,Kitchen & Dining,0,3.65,5,6,1,0
2011-06-05,Kitchen & Dining,2541,3.88,6,6,1,0
2011-06-06,Kitchen & Dining,1889,3.43,0,6,0,0
2011-06-07,Kitchen & Dining,3015,3.29,1,6,0,0
2011-06-08,Kitchen & Dining,3742,3.66,2,6,0,0
2011-06-09,Kitchen & Dining,3672,3.53,3,6,0,0
2011-06-10,Kitchen & Dining,2228,3.72,4,6,0,0
2011-06-11,Kitchen & Dining,0,3.72,5,6,1,0
2011-06-12,Kitchen & Dining,974,2.71,6,6,1,0
2011-06-13,Kitchen & Dining,1959,4.02,0,6,0,0
2011-06-14,Kitchen & Dining,2602,3.98,1,6,0,0
2011-06-15,Kitchen & Dining,7771,2.9,2,6,0,0
2011-06-16,Kitchen & Dining,3802,3.67,3,6,0,0
2011-06-17,Kitchen & Dining,3238,3.37,4,6,0,0
2011-06-18,Kitchen & Dining,0,3.37,5,6,1,0
2011-06-19,Kitchen & Dining,3028,2.73,6,6,1,0
2011-06-20,Kitchen & Dining,2495,4.07,0,6,0,0
2011-06-21,Kitchen & Dining,2005,3.75,1,6,0,0
2011-06-22,Kitchen & Dining,2693,3.83,2,6,0,0
2011-06-23,Kitchen & Dining,2632,2.87,3,6,0,0
2011-06-24,Kitchen & Dining,2007,3.68,4,6,0,0
2011-06-25,Kitchen & Dining,0,3.68,5,6,1,0
2011-06-26,Kitchen & Dining,640,3.55,6,6,1,0
2011-06-27,Kitchen & Dining,1428,3.47,0,6,0,0
2011-06-28,Kitchen & Dining,4030,3.72,1,6,0,0
2011-06-29,Kitchen & Dining,1903,3.35,2,6,0,0
2011-06-30,Kitchen & Dining,10522,3.23,3,6,0,0
2011-07-01,Kitchen & Dining,1233,3.16,4,7,0,0
2011-07-02,Kitchen & Dining,0,3.16,5,7,1,0
2011-07-03,Kitchen & Dining,502,4.07,6,7,1,0
2011-07-04,Kitchen & Dining,2870,3.7,0,7,0,0
2011-07-05,Kitchen & Dining,5070,3.85,1,7,0,0
2011-07-06,Kitchen & Dining,4021,2.65,2,7,0,0
2011-07-07,Kitchen & Dining,5098,3.45,3,7,0,0
2011-07-08,Kitchen & Dining,2339,3.41,4,7,0,0
2011-07-09,Kitchen & Dining,0,3.41,5,7,1,0
2011-07-10,Kitchen & Dining,363,2.37,6,7,1,0
2011-07-11,Kitchen & Dining,2492,3.28,0,7,0,0
2011-07-12,Kitchen & Dining,1770,3.55,1,7,0,0
2011-07-13,Kitchen & Dining,2674,3.11,2,7,0,0
2011-07-14,Kitchen & Dining,4068,3.25,3,7,0,0
2011-07-15,Kitchen & Dining,1280,3.55,4,7,0,0
2011-07-16,Kitchen & Dining,0,3.55,5,7,1,0
2011-07-17,Kitchen & Dining,1492,2.95,6,7,1,0
2011-07-18,Kitchen & Dining,2350,3.48,0,7,0,0
2011-07-19,Kitchen & Dining,6520,3.03,1,7,0,0
2011-07-20,Kitchen & Dining,3192,3.04,2,7,0,0
2011-07-21,Kitchen & Dining,3312,3.55,3,7,0,0
2011-07-22,Kitchen & Dining,2139,3.36,4,7,0,0
2011-07-23,Kitchen & Dining,0,3.36,5,7,1,0
2011-07-24,Kitchen & Dining,4631,2.8,6,7,1,0
2011-07-25,Kitchen & Dining,3082,3.52,0,7,0,0
2011-07-26,Kitchen & Dining,2457,3.26,1,7,0,0
2011-07-27,Kitchen & Dining,2160,3.03,2,7,0,0
2011-07-28,Kitchen & Dining,7936,3.17,3,7,0,0
2011-07-29,Kitchen & Dining,2646,3.32,4,7,0,0
2011-07-30,Kitchen & Dining,0,3.32,5,7,1,0
2011-07-31,Kitchen & Dining,4958,2.68,6,7,1,0
2011-08-01,Kitchen & Dining,1772,4.01,0,8,0,0
2011-08-02,Kitchen & Dining,2877,3.82,1,8,0,0
2011-08-03,Kitchen & Dining,3225,3.44,2,8,0,0
2011-08-04,Kitchen & Dining,6050,3.32,3,8,0,0
2011-08-05,Kitchen & Dining,2634,3.28,4,8,0,0
2011-08-06,Kitchen & Dining,0,3.28,5,8,1,0
2011-08-07,Kitchen & Dining,687,2.94,6,8,1,0
2011-08-08,Kitchen & Dining,2741,3.57,0,8,0,0
2011-08-09,Kitchen & Dining,3560,3.36,1,8,0,0
2011-08-10,Kitchen & Dining,2376,4.41,2,8,0,0
2011-08-11,Kitchen & Dining,6135,4.15,3,8,0,0
2011-08-12,Kitchen & Dining,3197,3.11,4,8,0,0
2011-08-13,Kitchen & Dining,0,3.11,5,8,1,0
2011-08-14,Kitchen & Dining,305,3.47,6,8,1,0
2011-08-15,Kitchen & Dining,1929,3.24,0,8,0,0
2011-08-16,Kitchen & Dining,2203,3.17,1,8,0,0
2011-08-17,Kitchen & Dining,5627,3.64,2,8,0,0
2011-08-18,Kitchen & Dining,9124,3.22,3,8,0,0
2011-08-19,Kitchen & Dining,1711,2.64,4,8,0,0
2011-08-20,Kitchen & Dining,0,2.64,5,8,1,0
2011-08-21,Kitchen & Dining,1436,3.14,6,8,1,0
2011-08-22,Kitchen & Dining,2165,3.31,0,8,0,0
2011-08-23,Kitchen & Dining,4089,2.72,1,8,0,0
2011-08-24,Kitchen & Dining,3875,3.19,2,8,0,0
2011-08-25,Kitchen & Dining,2242,3.33,3,8,0,0
2011-08-26,Kitchen & Dining,3834,2.98,4,8,0,0
2011-08-27,Kitchen & Dining,0,2.98,5,8,1,0
2011-08-28,Kitchen & Dining,1191,2.32,6,8,1,0
2011-08-29,Kitchen & Dining,0,2.32,0,8,0,0
2011-08-30,Kitchen & Dining,1670,4.49,1,8,0,0
2011-08-31,Kitchen & Dining,1897,4.02,2,8,0,0
2011-09-01,Kitchen & Dining,4532,2.64,3,9,0,0
2011-09-02,Kitchen & Dining,3835,3.87,4,9,0,0
2011-09-03,Kitchen & Dining,0,3.87,5,9,1,0
2011-09-04,Kitchen & Dining,1604,3.03,6,9,1,0
2011-09-05,Kitchen & Dining,3864,2.98,0,9,0,0
2011-09-06,Kitchen & Dining,2457,3.61,1,9,0,0
2011-09-07,Kitchen & Dining,3232,4.1,2,9,0,0
2011-09-08,Kitchen & Dining,2498,3.58,3,9,0,0
2011-09-09,Kitchen & Dining,2951,3.81,4,9,0,0
2011-09-10,Kitchen & Dining,0,3.81,5,9,1,0
2011-09-11,Kitchen & Dining,4845,3.52,6,9,1,0
2011-09-12,Kitchen & Dining,2512,3.65,0,9,0,0
2011-09-13,Kitchen & Dining,9570,3.82,1,9,0,0
2011-09-14,Kitchen & Dining,2507,3.23,2,9,0,0
2011-09-15,Kitchen & Dining,3677,3.62,3,9,0,0
2011-09-16,Kitchen & Dining,2524,3.81,4,9,0,0
2011-09-17,Kitchen & Dining,0,3.81,5,9,1,0
2011-09-18,Kitchen & Dining,1195,3.31,6,9,1,0
2011-09-19,Kitchen & Dining,6989,2.7,0,9,0,0
2011-09-20,Kitchen & Dining,8277,3.7,1,9,0,0
2011-09-21,Kitchen & Dining,4353,4.18,2,9,0,0
2011-09-22,Kitchen & Dining,4945,3.48,3,9,0,0
2011-09-23,Kitchen & Dining,4020,3.76,4,9,0,0
2011-09-24,Kitchen & Dining,0,3.76,5,9,1,0
2011-09-25,Kitchen & Dining,2146,3.47,6,9,1,0
2011-09-26,Kitchen & Dining,2088,3.74,0,9,0,0
2011-09-27,Kitchen & Dining,4023,3.78,1,9,0,0
2011-09-28,Kitchen & Dining,3250,3.52,2,9,0,0
2011-09-29,Kitchen & Dining,5085,3.11,3,9,0,0
2011-09-30,Kitchen & Dining,2827,3.85,4,9,0,0
2011-10-01,Kitchen & Dining,0,3.85,5,10,1,0
2011-10-02,Kitchen & Dining,845,3.41,6,10,1,0
2011-10-03,Kitchen & Dining,2820,3.68,0,10,0,0
2011-10-04,Kitchen & Dining,2448,3.76,1,10,0,0
2011-10-05,Kitchen & Dining,9679,3.08,2,10,0,0
2011-10-06,Kitchen & Dining,4661,3.29,3,10,0,0
2011-10-07,Kitchen & Dining,3811,3.29,4,10,0,0
2011-10-08,Kitchen & Dining,0,3.29,5,10,1,0
2011-10-09,Kitchen & Dining,945,3.02,6,10,1,0
2011-10-10,Kitchen & Dining,3302,3.49,0,10,0,0
2011-10-11,Kitchen & Dining,3695,3.64,1,10,0,0
2011-10-12,Kitchen & Dining,2506,4.18,2,10,0,0
2011-10-13,Kitchen & Dining,3327,4.18,3,10,0,0
2011-10-14,Kitchen & Dining,2596,3.6,4,10,0,0
2011-10-15,Kitchen & Dining,0,3.6,5,10,1,0
2011-10-16,Kitchen & Dining,1456,3.58,6,10,1,0
2011-10-17,Kitchen & Dining,4789,3.9,0,10,0,0
2011-10-18,Kitchen & Dining,4288,3.65,1,10,0,0
2011-10-19,Kitchen & Dining,2842,3.79,2,10,0,0
2011-10-20,Kitchen & Dining,7019,3.2,3,10,0,0
2011-10-21,Kitchen & Dining,3594,3.72,4,10,0,0
2011-10-22,Kitchen & Dining,0,3.72,5,10,1,0
2011-10-23,Kitchen & Dining,776,3.49,6,10,1,0
2011-10-24,Kitchen & Dining,1608,4.05,0,10,0,0
2011-10-25,Kitchen & Dining,2750,3.43,1,10,0,0
2011-10-26,Kitchen & Dining,2504,3.73,2,10,0,0
2011-10-27,Kitchen & Dining,4059,3.44,3,10,0,0
2011-10-28,Kitchen & Dining,5173,3.17,4,10,0,0
2011-10-29,Kitchen & Dining,0,3.17,5,10,1,0
2011-10-30,Kitchen & Dining,2847,2.94,6,10,1,0
2011-10-31,Kitchen & Dining,3150,4.77,0,10,0,0
2011-11-01,Kitchen & Dining,2641,3.88,1,11,0,0
2011-11-02,Kitchen & Dining,2696,4.01,2,11,0,0
2011-11-03,Kitchen & Dining,5028,3.79,3,11,0,0
2011-11-04,Kitchen & Dining,6681,3.26,4,11,0,0
2011-11-05,Kitchen & Dining,0,3.26,5,11,1,0
2011-11-06,Kitchen & Dining,3809,3.15,6,11,1,0
2011-11-07,Kitchen & Dining,3453,3.88,0,11,0,0
2011-11-08,Kitchen & Dining,3499,3.99,1,11,0,0
2011-11-09,Kitchen & Dining,4764,3.67,2,11,0,0
